Date,Country,Cases
02/05/2021,Malaysia,100.7
03/05/2021,Malaysia,73.7
04/05/2021,Malaysia,91.9
05/05/2021,Malaysia,110.3
06/05/2021,Malaysia,104.6
07/05/2021,Malaysia,132.5
08/05/2021,Malaysia,133.2
09/05/2021,Malaysia,110.0
10/05/2021,Malaysia,112.2
11/05/2021,Malaysia,117.1
12/05/2021,Malaysia,140.4
13/05/2021,Malaysia,143.1
14/05/2021,Malaysia,121.2
15/05/2021,Malaysia,122.0
16/05/2021,Malaysia,111.4
17/05/2021,Malaysia,131.0
18/05/2021,Malaysia,143.3
19/05/2021,Malaysia,179.0
20/05/2021,Malaysia,200.5
21/05/2021,Malaysia,191.3
22/05/2021,Malaysia,186.2
23/05/2021,Malaysia,205.6
24/05/2021,Malaysia,191.8
25/05/2021,Malaysia,214.8
26/05/2021,Malaysia,220.3
27/05/2021,Malaysia,231.5
28/05/2021,Malaysia,244.3
29/05/2021,Malaysia,265.8
30/05/2021,Malaysia,206.2
31/05/2021,Malaysia,201.1
01/06/2021,Malaysia,209.4
02/06/2021,Malaysia,227.0
03/06/2021,Malaysia,241.9
04/06/2021,Malaysia,228.3
05/06/2021,Malaysia,219.6
06/06/2021,Malaysia,183.9
07/06/2021,Malaysia,155.3
08/06/2021,Malaysia,164.0
09/06/2021,Malaysia,183.8
10/06/2021,Malaysia,167.1
11/06/2021,Malaysia,201.8
12/06/2021,Malaysia,170.7
13/06/2021,Malaysia,156.3
14/06/2021,Malaysia,145.8
15/06/2021,Malaysia,159.7
16/06/2021,Malaysia,151.7
17/06/2021,Malaysia,169.1
18/06/2021,Malaysia,189.8
19/06/2021,Malaysia,174.2
20/06/2021,Malaysia,156.0
21/06/2021,Malaysia,135.9
22/06/2021,Malaysia,139.8
23/06/2021,Malaysia,154.5
24/06/2021,Malaysia,172.1
25/06/2021,Malaysia,171.3
26/06/2021,Malaysia,171.0
27/06/2021,Malaysia,164.6
28/06/2021,Malaysia,153.8
29/06/2021,Malaysia,189.7
30/06/2021,Malaysia,184.9
01/07/2021,Malaysia,205.9
02/07/2021,Malaysia,205.7
03/07/2021,Malaysia,196.2
04/07/2021,Malaysia,178.1
05/07/2021,Malaysia,188.2
06/07/2021,Malaysia,225.5
07/07/2021,Malaysia,209.1
08/07/2021,Malaysia,261.3
09/07/2021,Malaysia,270.5
10/07/2021,Malaysia,275.6
11/07/2021,Malaysia,268.3
12/07/2021,Malaysia,252.6
13/07/2021,Malaysia,326.4
14/07/2021,Malaysia,342.3
15/07/2021,Malaysia,389.4
16/07/2021,Malaysia,369.5
17/07/2021,Malaysia,369.1
18/07/2021,Malaysia,315.6
19/07/2021,Malaysia,323.3
20/07/2021,Malaysia,364.4
21/07/2021,Malaysia,353.1
22/07/2021,Malaysia,384.1
23/07/2021,Malaysia,458.9
24/07/2021,Malaysia,468.6
25/07/2021,Malaysia,502.2
26/07/2021,Malaysia,427.7
27/07/2021,Malaysia,474.9
28/07/2021,Malaysia,512.8
29/07/2021,Malaysia,505.9
30/07/2021,Malaysia,496.2
31/07/2021,Malaysia,524.1
01/08/2021,Malaysia,505.3
02/08/2021,Malaysia,464.5
03/08/2021,Malaysia,504.0
04/08/2021,Malaysia,584.0
05/08/2021,Malaysia,606.9
06/08/2021,Malaysia,615.5
07/08/2021,Malaysia,567.4
08/08/2021,Malaysia,550.6
09/08/2021,Malaysia,507.9
10/08/2021,Malaysia,589.0
11/08/2021,Malaysia,612.3
12/08/2021,Malaysia,638.5
13/08/2021,Malaysia,632.6
14/08/2021,Malaysia,609.0
15/08/2021,Malaysia,605.4
16/08/2021,Malaysia,581.6
17/08/2021,Malaysia,578.4
18/08/2021,Malaysia,655.4
19/08/2021,Malaysia,676.2
20/08/2021,Malaysia,694.3
21/08/2021,Malaysia,656.0
22/08/2021,Malaysia,583.6
23/08/2021,Malaysia,520.7
24/08/2021,Malaysia,614.0
25/08/2021,Malaysia,667.2
26/08/2021,Malaysia,724.8
27/08/2021,Malaysia,650.3
28/08/2021,Malaysia,665.8
29/08/2021,Malaysia,606.4
30/08/2021,Malaysia,567.7
31/08/2021,Malaysia,615.7
01/09/2021,Malaysia,552.8
02/09/2021,Malaysia,618.4
03/09/2021,Malaysia,571.0
04/09/2021,Malaysia,561.5
05/09/2021,Malaysia,601.0
06/09/2021,Malaysia,511.3
07/09/2021,Malaysia,546.5
08/09/2021,Malaysia,581.4
09/09/2021,Malaysia,568.9
10/09/2021,Malaysia,624.0
11/09/2021,Malaysia,576.0
12/09/2021,Malaysia,565.7
13/09/2021,Malaysia,473.6
14/09/2021,Malaysia,461.7
15/09/2021,Malaysia,574.4
16/09/2021,Malaysia,554.4
17/09/2021,Malaysia,517.9
18/09/2021,Malaysia,458.2
19/09/2021,Malaysia,440.6
20/09/2021,Malaysia,422.7
21/09/2021,Malaysia,464.3
22/09/2021,Malaysia,441.7
23/09/2021,Malaysia,405.3
24/09/2021,Malaysia,428.8
25/09/2021,Malaysia,409.5
26/09/2021,Malaysia,386.1
27/09/2021,Malaysia,322.9
28/09/2021,Malaysia,333.9
29/09/2021,Malaysia,366.4
30/09/2021,Malaysia,375.2
01/10/2021,Malaysia,350.3
02/10/2021,Malaysia,321.6
03/10/2021,Malaysia,267.1
04/10/2021,Malaysia,237.9
05/10/2021,Malaysia,259.8
06/10/2021,Malaysia,276.4
07/10/2021,Malaysia,291.4
08/10/2021,Malaysia,287.3
09/10/2021,Malaysia,257.6
10/10/2021,Malaysia,217.2
11/10/2021,Malaysia,197.7
12/10/2021,Malaysia,214.4
13/10/2021,Malaysia,234.2
14/10/2021,Malaysia,238.2
15/10/2021,Malaysia,218.6
16/10/2021,Malaysia,221.3
17/10/2021,Malaysia,181.1
18/10/2021,Malaysia,160.1
19/10/2021,Malaysia,169.3
20/10/2021,Malaysia,162.5
21/10/2021,Malaysia,183.0
22/10/2021,Malaysia,195.4
23/10/2021,Malaysia,171.7
24/10/2021,Malaysia,167.0
25/10/2021,Malaysia,140.9
26/10/2021,Malaysia,168.7
27/10/2021,Malaysia,181.2
28/10/2021,Malaysia,187.9
29/10/2021,Malaysia,178.6
30/10/2021,Malaysia,172.5
31/10/2021,Malaysia,146.7
01/11/2021,Malaysia,136.3
02/11/2021,Malaysia,149.4
03/11/2021,Malaysia,155.9
04/11/2021,Malaysia,168.3
05/11/2021,Malaysia,145.0
06/11/2021,Malaysia,138.5
07/11/2021,Malaysia,128.0
08/11/2021,Malaysia,133.9
09/11/2021,Malaysia,159.2
10/11/2021,Malaysia,184.0
11/11/2021,Malaysia,186.3
12/11/2021,Malaysia,192.0
13/11/2021,Malaysia,171.2
14/11/2021,Malaysia,152.1
15/11/2021,Malaysia,151.5
16/11/2021,Malaysia,159.5
17/11/2021,Malaysia,185.3
18/11/2021,Malaysia,188.0
19/11/2021,Malaysia,187.3
20/11/2021,Malaysia,172.6
21/11/2021,Malaysia,143.0
22/11/2021,Malaysia,143.9
23/11/2021,Malaysia,164.8
24/11/2021,Malaysia,169.6
25/11/2021,Malaysia,181.0
26/11/2021,Malaysia,162.1
27/11/2021,Malaysia,150.2
28/11/2021,Malaysia,124.9
29/11/2021,Malaysia,120.4
30/11/2021,Malaysia,143.8
01/12/2021,Malaysia,160.3
02/12/2021,Malaysia,171.1
03/12/2021,Malaysia,163.6
04/12/2021,Malaysia,144.3
05/12/2021,Malaysia,126.6
06/12/2021,Malaysia,125.6
07/12/2021,Malaysia,146.3
08/12/2021,Malaysia,147.9
09/12/2021,Malaysia,160.5
10/12/2021,Malaysia,149.0
11/12/2021,Malaysia,136.3
12/12/2021,Malaysia,102.8
13/12/2021,Malaysia,103.2
14/12/2021,Malaysia,120.7
15/12/2021,Malaysia,114.9
16/12/2021,Malaysia,125.6
17/12/2021,Malaysia,128.5
18/12/2021,Malaysia,120.3
19/12/2021,Malaysia,91.6
20/12/2021,Malaysia,76.3
21/12/2021,Malaysia,92.5
22/12/2021,Malaysia,103.7
23/12/2021,Malaysia,103.4
24/12/2021,Malaysia,104.0
25/12/2021,Malaysia,93.1
26/12/2021,Malaysia,81.9
27/12/2021,Malaysia,81.2
28/12/2021,Malaysia,85.4
29/12/2021,Malaysia,108.5
30/12/2021,Malaysia,117.8
31/12/2021,Malaysia,105.3
01/01/2022,Malaysia,99.8
02/01/2022,Malaysia,84.9
03/01/2022,Malaysia,79.3
04/01/2022,Malaysia,83.7
05/01/2022,Malaysia,96.4
06/01/2022,Malaysia,104.4
07/01/2022,Malaysia,99.6
08/01/2022,Malaysia,95.8
09/01/2022,Malaysia,85.1
10/01/2022,Malaysia,77.8
11/01/2022,Malaysia,93.6
12/01/2022,Malaysia,94.2
13/01/2022,Malaysia,108.6
14/01/2022,Malaysia,98.6
15/01/2022,Malaysia,90.6
16/01/2022,Malaysia,88.7
17/01/2022,Malaysia,69.0
18/01/2022,Malaysia,95.6
19/01/2022,Malaysia,95.1
20/01/2022,Malaysia,110.9
21/01/2022,Malaysia,119.2
22/01/2022,Malaysia,121.3
23/01/2022,Malaysia,113.6
24/01/2022,Malaysia,94.7
25/01/2022,Malaysia,119.8
26/01/2022,Malaysia,139.8
27/01/2022,Malaysia,160.3
28/01/2022,Malaysia,162.7
29/01/2022,Malaysia,151.4
30/01/2022,Malaysia,144.8
31/01/2022,Malaysia,140.7
01/02/2022,Malaysia,164.0
02/02/2022,Malaysia,169.0
03/02/2022,Malaysia,168.5
04/02/2022,Malaysia,213.2
05/02/2022,Malaysia,268.6
06/02/2022,Malaysia,297.3
07/02/2022,Malaysia,325.1
08/02/2022,Malaysia,410.9
09/02/2022,Malaysia,504.9
10/02/2022,Malaysia,562.5
11/02/2022,Malaysia,617.0
12/02/2022,Malaysia,671.9
13/02/2022,Malaysia,620.9
14/02/2022,Malaysia,628.1
15/02/2022,Malaysia,652.2
16/02/2022,Malaysia,820.0
17/02/2022,Malaysia,786.8
18/02/2022,Malaysia,819.4
19/02/2022,Malaysia,849.3
20/02/2022,Malaysia,790.6
21/02/2022,Malaysia,739.6
22/02/2022,Malaysia,800.8
23/02/2022,Malaysia,919.3
24/02/2022,Malaysia,945.0
25/02/2022,Malaysia,902.9
26/02/2022,Malaysia,804.4
27/02/2022,Malaysia,720.9
28/02/2022,Malaysia,680.6
01/03/2022,Malaysia,761.8
02/03/2022,Malaysia,810.3
03/03/2022,Malaysia,956.7
04/03/2022,Malaysia,978.5
05/03/2022,Malaysia,984.3
06/03/2022,Malaysia,808.4
07/03/2022,Malaysia,791.3
08/03/2022,Malaysia,927.9
09/03/2022,Malaysia,891.2
10/03/2022,Malaysia,907.1
11/03/2022,Malaysia,966.5
12/03/2022,Malaysia,773.5
13/03/2022,Malaysia,664.0
14/03/2022,Malaysia,649.1
15/03/2022,Malaysia,781.8
16/03/2022,Malaysia,833.8
17/03/2022,Malaysia,795.7
18/03/2022,Malaysia,714.3
19/03/2022,Malaysia,658.3
20/03/2022,Malaysia,562.9
21/03/2022,Malaysia,525.3
22/03/2022,Malaysia,633.0
23/03/2022,Malaysia,662.7
24/03/2022,Malaysia,716.5
25/03/2022,Malaysia,643.5
26/03/2022,Malaysia,616.5
27/03/2022,Malaysia,496.9
28/03/2022,Malaysia,392.9
29/03/2022,Malaysia,448.3
30/03/2022,Malaysia,469.7
31/03/2022,Malaysia,546.9
01/04/2022,Malaysia,514.9
02/04/2022,Malaysia,432.9
03/04/2022,Malaysia,364.8
04/04/2022,Malaysia,294.7
05/04/2022,Malaysia,354.1
06/04/2022,Malaysia,356.7
07/04/2022,Malaysia,353.4
08/04/2022,Malaysia,440.3
09/04/2022,Malaysia,299.9
10/04/2022,Malaysia,239.0
11/04/2022,Malaysia,228.0
12/04/2022,Malaysia,265.2
13/04/2022,Malaysia,296.2
14/04/2022,Malaysia,306.8
15/04/2022,Malaysia,285.0
16/04/2022,Malaysia,286.0
17/04/2022,Malaysia,195.1
18/04/2022,Malaysia,210.4
19/04/2022,Malaysia,178.8
20/04/2022,Malaysia,205.3
21/04/2022,Malaysia,173.8
22/04/2022,Malaysia,186.9
23/04/2022,Malaysia,165.7
24/04/2022,Malaysia,118.0
25/04/2022,Malaysia,73.0
26/04/2022,Malaysia,99.0
27/04/2022,Malaysia,102.3
28/04/2022,Malaysia,86.5
29/04/2022,Malaysia,76.0
30/04/2022,Malaysia,62.1
01/05/2022,Malaysia,44.3
02/05/2022,Malaysia,39.8
03/05/2022,Malaysia,27.2
04/05/2022,Malaysia,31.1
05/05/2022,Malaysia,37.7
06/05/2022,Malaysia,36.9
07/05/2022,Malaysia,40.4
08/05/2022,Malaysia,63.4
09/05/2022,Malaysia,66.2
10/05/2022,Malaysia,76.8
11/05/2022,Malaysia,97.9
12/05/2022,Malaysia,100.5
13/05/2022,Malaysia,89.3
14/05/2022,Malaysia,69.9
15/05/2022,Malaysia,66.0
16/05/2022,Malaysia,50.0
17/05/2022,Malaysia,43.3
18/05/2022,Malaysia,59.4
19/05/2022,Malaysia,62.6
20/05/2022,Malaysia,60.8
21/05/2022,Malaysia,59.6
22/05/2022,Malaysia,53.5
23/05/2022,Malaysia,45.5
24/05/2022,Malaysia,56.5
25/05/2022,Malaysia,71.6
26/05/2022,Malaysia,54.4
27/05/2022,Malaysia,55.3
28/05/2022,Malaysia,48.5
29/05/2022,Malaysia,34.0
30/05/2022,Malaysia,39.0
31/05/2022,Malaysia,42.8
01/06/2022,Malaysia,53.3
02/06/2022,Malaysia,55.3
03/06/2022,Malaysia,54.3
04/06/2022,Malaysia,46.9
05/06/2022,Malaysia,40.0
06/06/2022,Malaysia,39.2
07/06/2022,Malaysia,33.2
08/06/2022,Malaysia,44.7
09/06/2022,Malaysia,55.6
10/06/2022,Malaysia,0.0
11/06/2022,Malaysia,114.2
